지역명,가게이름,별점,리뷰갯수,사장리뷰,얼마이상,소요시간
가회동,굽네치킨&피자-경복궁점,0,0,사장님 리뷰가 없어요,"15,000원 이상 배달",45~55분
무악동,또래오래-서대문역점,★ 4.8,2981,2294,"15,000원 이상 배달",46~56분
무악동,파리바게뜨-독립문역점,★ 4.9,504,136,"12,000원 이상 배달",55~65분
무악동,파파존스피자-독립문점,★ 4.8,1077,250,"18,000원 이상 배달",25~35분
무악동,피자알볼로-서대문점,★ 4.7,843,15,"15,000원 이상 배달",35~45분
무악동,굽네치킨&피자-독립문점,★ 4.8,408,186,"10,000원 이상 배달",36~46분
무악동,뚜레쥬르-독립문역점,★ 5.0,188,233,"12,000원 이상 배달",24분
무악동,청년피자-종로점,★ 4.9,233,851,"14,900원 이상 배달",38~48분
무악동,도미노피자-서대문점,★ 4.7,534,192,"21,900원 이상 배달",38~48분
무악동,피자헛-독립문2호점,★ 4.6,852,37,"19,900원 이상 배달",25~35분
무악동,반올림피자샵-홍제연희점,★ 4.9,353,12,"16,000원 이상 배달",45~55분
무악동,호식이두마리치킨-독립문점,★ 4.7,628,45,"14,000원 이상 배달",48~58분
무악동,PB델리-독립문역점,★ 4.3,3,55,"11,000원 이상 배달",64~74분
무악동,원할머니보쌈-홍제역점,★ 4.4,484,28,"28,000원 이상 배달",35~45분
무악동,피자에땅-홍제점,★ 4.6,317,735,"15,900원 이상 배달",47~57분
무악동,놀부부대찌개-홍제점,★ 4.6,412,48,"20,000원 이상 배달",45~55분
무악동,놀부보쌈족발-홍제점,★ 4.4,419,13,"20,000원 이상 배달",43~53분
무악동,맘스터치-서대문역점,★ 4.6,107,259,"15,000원 이상 배달",55~65분
무악동,3가지맛디디치킨-아현점,★ 4.8,838,34,"14,000원 이상 배달",41~51분
무악동,제일제면소-충정로점,★ 4.6,48,28,"12,000원 이상 배달",45~55분
무악동,CU-종로대신점,★ 5.0,18,7,"10,000원 이상 배달",45~55분
무악동,아웃백-명동점,★ 4.8,260,57,"20,000원 이상 배달",53~63분
무악동,계절밥상-충정로점,★ 4.2,34,76,"12,000원 이상 배달",55~65분
무악동,빕스얌딜리버리-충정로점,★ 4.7,28,11,"12,000원 이상 배달",42~52분
무악동,자담치킨-서울홍제점,★ 4.7,251,34,"16,000원 이상 배달",47~57분
무악동,쫄면주는삼겹본능by놀부-충정로역점,★ 4.8,83,2294,"15,000원 이상 배달",35~45분
무악동,네네치킨-광화문점,★ 4.5,215,9430,"15,000원 이상 배달",45~55분
무악동,두마리찜닭두찜-서대문홍제점,★ 4.8,34,238,"15,800원 이상 배달",45~55분
무악동,디디찜엔닭-아현점,★ 4.9,28,100,"14,000원 이상 배달",45~55분
무악동,힐사이드테이블,★ 4.7,237,621,"12,000원 이상 배달",20분
무악동,정정아식당-서대문점,★ 4.8,379,310,"13,000원 이상 배달",20분
무악동,또래오래-서대문역점,★ 4.8,2981,2,"15,000원 이상 배달",46~56분
무악동,청담곱떡-신촌점,★ 5.0,1,12,"16,900원 이상 배달",27분
무악동,대족장,★ 4.8,9962,389,"29,000원 이상 배달",50~60분
무악동,비스포킷-광화문점,★ 4.9,247,43,"12,000원 이상 배달",24분
무악동,버거킹-홍제역점,★ 4.6,2818,827,"12,000원 이상 배달",44~54분
무악동,중앙아구찜&탕,★ 4.6,2134,3,"30,000원 이상 배달",58~68분
무악동,강릉엄지네꼬막집-서대문역점,★ 5.0,1,1109,"19,500원 이상 배달",23분
무악동,피자와치킨의러브레터-서대문점,★ 4.7,991,5,"13,900원 이상 배달",51~61분
무악동,미친피자-본점,★ 4.9,1133,154,"15,000원 이상 배달",58~68분
무악동,칭따오,★ 4.5,2414,113,"15,000원 이상 배달",28~38분
무악동,무교동유정낙지-본점,★ 4.2,98,1318,"9,000원 이상 배달",24분
무악동,바르다김선생-광화문점,★ 4.4,390,199,"15,000원 이상 배달",48~58분
무악동,카페자스-광화문점,★ 4.9,14,415,"11,000원 이상 배달",21분
무악동,환희컵밥도시락,★ 4.6,3791,20,"12,000원 이상 배달",53~63분
무악동,롯데리아-서대문역점,★ 4.7,3120,85,"9,000원 이상 배달",30~40분
무악동,한양관,★ 4.5,952,32,"8,000원 이상 배달",34~44분
무악동,따봉이네,★ 4.8,3093,93,"9,500원 이상 배달",27분
무악동,우주라이크커피-독립문역점,★ 5.0,7,254,"10,000원 이상 배달",20분
무악동,김준현의피자헤븐-종로성대점,★ 4.8,1854,120,"14,000원 이상 배달",36~46분
무악동,후라이드참잘하는집-서대문점,★ 4.7,1689,4,"14,000원 이상 배달",42~52분
무악동,마왕족발-홍제점,★ 4.9,154,136,"20,000원 이상 배달",58~68분
무악동,배떡-신촌점,★ 4.9,1978,174,"9,000원 이상 배달",31분
무악동,쌀통닭-북창동점,★ 4.8,1407,529,"15,900원 이상 배달",46~56분
무악동,반포식스-광화문점,★ 4.9,197,953,"10,000원 이상 배달",26분
무악동,스시히바리,★ 4.9,778,250,"15,000원 이상 배달",29분
무악동,아비꼬-신촌점,★ 4.8,696,335,"12,000원 이상 배달",23분
무악동,샐러디-경복궁역점,★ 5.0,45,79,"15,000원 이상 배달",21분
무악동,도미니칸조피자,★ 5.0,131,9,"15,000원 이상 배달",24분
무악동,홍은양꼬치마라탕,★ 4.8,55,391,"10,000원 이상 배달",27분
무악동,경양카츠-종각점,★ 4.1,781,15,"13,000원 이상 배달",25분
무악동,만리장성-홍제점,★ 4.7,356,186,"10,000원 이상 배달",25~35분
무악동,포메인 신촌점,★ 4.7,385,12,"15,000원 이상 배달",23분
무악동,옥루몽 신촌본점,★ 4.7,43,109,"8,000원 이상 배달",21분
무악동,꿀밥상,★ 4.7,1104,233,"12,000원 이상 배달",24분
무악동,복성각,★ 4.9,258,121,"12,000원 이상 배달",25분
무악동,내가찜한닭-신촌이대점,★ 4.7,506,21,"13,000원 이상 배달",29분
무악동,타코벨-신촌점,★ 4.8,806,80,"12,000원 이상 배달",25분
무악동,생각나는샌드위치카페,★ 4.9,504,166,"10,000원 이상 배달",22분
무악동,파리바게뜨-독립문역점,★ 3.8,4,1,"12,000원 이상 배달",55~65분
무악동,더피자필,★ 4.7,489,851,"20,000원 이상 배달",27분
무악동,알부자찜전문점,★ 4.8,779,779,"30,000원 이상 배달",60~70분
무악동,이나닭강정-신촌점,★ 4.5,909,1298,"11,000원 이상 배달",23분
무악동,KFC-광화문점,★ 4.9,1085,38,"8,000원 이상 배달",50~60분
무악동,119등갈비-신촌점,★ 4.8,1077,15,"8,000원 이상 배달",26분
무악동,파파존스피자-독립문점,★ 4.6,27,369,"18,000원 이상 배달",25~35분
무악동,죽이야기-서대문역점,★ 4.8,340,177,"16,000원 이상 배달",24분
무악동,따띠삼겹-서대문점,★ 4.6,1022,60,"13,000원 이상 배달",21분
무악동,굽네치킨&피자-홍제2호점,★ 4.8,1407,76,"10,000원 이상 배달",57~67분
무악동,써브웨이-안국점,★ 4.6,80,179,"5,000원 이상 배달",25분
무악동,백년가짬뽕-광화문직영점,★ 5.0,9,101,"20,000원 이상 배달",22분
무악동,개미집-신촌점,★ 4.7,843,1,"23,900원 이상 배달",32분
무악동,싸움의고수-신촌점,★ 4.8,408,79,"7,500원 이상 배달",29분
무악동,굽네치킨&피자-독립문점,★ 5.0,188,68,"10,000원 이상 배달",36~46분
무악동,뚜레쥬르-독립문역점,★ 4.6,1302,12,"12,000원 이상 배달",24분
무악동,피자나라치킨공주-홍제역점,★ 4.8,811,47,"16,900원 이상 배달",37~47분
무악동,롤인익선,★ 4.9,227,75,"10,000원 이상 배달",32분
무악동,파스타입니다-홍제점,★ 4.9,233,81,"9,500원 이상 배달",20분
무악동,청년피자-종로점,★ 4.9,124,76,"14,900원 이상 배달",38~48분
무악동,의령소바-충정로점,★ 4.9,264,416,"5,800원 이상 배달",24분
무악동,파리바게뜨-광화문점,★ 4.7,191,2,"12,000원 이상 배달",65~75분
무악동,브라더한정식도시락-신촌점,★ 4.7,1085,10,"15,000원 이상 배달",20~30분
무악동,자연담은도시락 광화문점,★ 4.9,335,2,"10,000원 이상 배달",20분
무악동,김밥천국-성균관대점,★ 4.5,186,467,"10,000원 이상 배달",55~65분
무악동,하남돼지집-서대문역점,★ 4.7,534,23,"25,000원 이상 배달",28분
무악동,로라방앗간-디타워점,★ 4.6,852,29,"10,000원 이상 배달",23분
무악동,도미노피자-서대문점,★ 4.3,1168,2,"21,900원 이상 배달",38~48분
무악동,피자헛-독립문2호점,★ 4.7,174,6,"19,900원 이상 배달",25~35분
무악동,북경반점-남대문점,★ 4.7,286,1,"10,000원 이상 배달",48~58분
무악동,질할브로스-광화문점,★ 4.8,1303,17,"10,000원 이상 배달",24분
무악동,지코바치킨-독립문점,★ 4.8,137,2,"17,000원 이상 배달",49~59분
무악동,족의한수-종로점,★ 4.7,95,61,"18,900원 이상 배달",57~67분
무악동,커피인류-마포프레스티지자이점,★ 4.8,369,568,"12,000원 이상 배달",28분
무악동,뚜레쥬르-독립문점,★ 4.9,189,2,"12,000원 이상 배달",24분
무악동,신전떡볶이-서대문동명점,★ 4.7,785,3,"13,000원 이상 배달",19분
무악동,족발야시장-홍제점,★ 4.8,60,4,"24,000원 이상 배달",55~65분
무악동,처갓집양념치킨-독립문점,★ 4.9,77,1,"15,000원 이상 배달",68~78분
무악동,굽네치킨&피자-홍제1호점,★ 4.8,93,1,"15,000원 이상 배달",50~60분
무악동,주재근베이커리-홍제점,★ 4.9,208,14,"10,000원 이상 배달",20분
무악동,평창우선생,★ 4.9,153,5,"10,000원 이상 배달",22분
무악동,고가빈커리하우스,★ 5.0,5,2,"10,000원 이상 배달",19분
무악동,메가커피-홍제역점,★ 5.0,86,63,"10,000원 이상 배달",23분
무악동,해랑스시,★ 4.7,297,7,"18,000원 이상 배달",22분
무악동,투고샐러드-신촌점,★ 4.7,79,1,"5,000원 이상 배달",28분
무악동,신촌진원조닭한마리,★ 4.2,2128,192,"22,000원 이상 배달",21분
무악동,피자마루-냉천점,★ 4.9,100,12,"10,000원 이상 배달",55~65분
무악동,원조30년전통무교동낙지,★ 4.9,78,6,"11,000원 이상 배달",21분
무악동,직화신불닭&국물닭발-강북,★ 4.8,49,2,"16,000원 이상 배달",55~65분
무악동,샐러비샐러드-종로점,★ 4.9,36,89,"8,000원 이상 배달",22분
무악동,던바스150,★ 4.9,75,37,"12,000원 이상 배달",26분
무악동,더치킨맨-홍제본점,★ 4.9,42,1,"10,900원 이상 배달",27~37분
무악동,고려삼계탕-시청본점,★ 4.8,81,169,"13,000원 이상 배달",21분
무악동,뜸들이다-서대문점,★ 4.7,76,97,"10,000원 이상 배달",19분
무악동,카페아에-종로점,★ 4.8,38,2,"10,000원 이상 배달",52~62분
무악동,아미소,★ 4.9,462,27,"20,000원 이상 배달",28분
무악동,샤이바나-광화문점,★ 4.5,20,11,"10,000원 이상 배달",24분
무악동,장안삼계탕,★ 4.6,55,사장님 리뷰가 없어요,"15,000원 이상 배달",23분
무악동,별난분식-서대문점,★ 4.7,24,사장님 리뷰가 없어요,"10,000원 이상 배달",22분
무악동,영천닭강정,★ 5.0,1,사장님 리뷰가 없어요,"10,000원 이상 배달",21분
무악동,처갓집양념치킨-홍제점,★ 4.8,46,사장님 리뷰가 없어요,"15,000원 이상 배달",52~62분
무악동,명인강메밀구푸른초장,★ 4.7,624,사장님 리뷰가 없어요,"12,000원 이상 배달",23분
무악동,스윗밸런스-광화문점,★ 4.5,67,사장님 리뷰가 없어요,"10,000원 이상 배달",21분
무악동,토속집,★ 4.8,23,사장님 리뷰가 없어요,"13,000원 이상 배달",22분
무악동,언껀,★ 4.8,49,사장님 리뷰가 없어요,"12,000원 이상 배달",23분
무악동,버거운녀석들-중림점,★ 4.7,40,사장님 리뷰가 없어요,"12,000원 이상 배달",25분
무악동,코코버블티-명동점,★ 4.8,12,사장님 리뷰가 없어요,"11,000원 이상 배달",28분
무악동,마포만두-시청점,★ 4.4,14,사장님 리뷰가 없어요,"9,000원 이상 배달",22분
무악동,이화수육개장-정동점,★ 4.8,80,사장님 리뷰가 없어요,"9,000원 이상 배달",20분
무악동,미락치킨-경복궁본점,★ 4.8,5,사장님 리뷰가 없어요,"13,000원 이상 배달",25분
무악동,봉서방지리산흑돼지,★ 5.0,10,사장님 리뷰가 없어요,"7,500원 이상 배달",25분
무악동,아빠곰탕-경복궁역점,★ 4.6,33,사장님 리뷰가 없어요,"13,000원 이상 배달",24분
무악동,반포식스-덕수궁점,★ 4.8,26,사장님 리뷰가 없어요,"10,000원 이상 배달",24분
무악동,카페Macha,★ 4.7,24,사장님 리뷰가 없어요,"10,000원 이상 배달",25분
무악동,마라공방-광화문점,★ 4.8,13,사장님 리뷰가 없어요,"10,000원 이상 배달",24분
무악동,알로이막막,★ 5.0,7,사장님 리뷰가 없어요,"13,000원 이상 배달",20분
무악동,인잇-광화문점,★ 4.6,9,사장님 리뷰가 없어요,"9,000원 이상 배달",25분
무악동,당나귀,★ 5.0,4,사장님 리뷰가 없어요,"12,000원 이상 배달",25분
무악동,홍콩빵태국커피,★ 5.0,4,사장님 리뷰가 없어요,"10,000원 이상 배달",23분
무악동,테이엔,★ 5.0,1,사장님 리뷰가 없어요,"13,000원 이상 배달",23분
무악동,취천루,★ 4.4,8,사장님 리뷰가 없어요,"13,000원 이상 배달",20분
무악동,내림손삼계탕-충정로점,★ 4.8,28,사장님 리뷰가 없어요,"13,000원 이상 배달",23분
무악동,팔공티-서대문역점,★ 4.3,18,사장님 리뷰가 없어요,"8,000원 이상 배달",19분
무악동,가배도-삼청점,★ 4.8,78,사장님 리뷰가 없어요,"15,000원 이상 배달",23분
무악동,샐러드박스-디타워돈의문점,★ 4.9,636,사장님 리뷰가 없어요,"13,000원 이상 배달",23분
무악동,모던김밥스페이스본,★ 4.6,16,사장님 리뷰가 없어요,"10,000원 이상 배달",24분
무악동,커피와차&호두과자,★ 4.6,7,사장님 리뷰가 없어요,"6,000원 이상 배달",24분
무악동,오는정쪽갈비,★ 4.0,8,사장님 리뷰가 없어요,"13,000원 이상 배달",20분
무악동,온밥,★ 4.0,2,사장님 리뷰가 없어요,"12,000원 이상 배달",28분
무악동,교남김밥-경희궁자이점,★ 4.9,10,사장님 리뷰가 없어요,"13,000원 이상 배달",23분
무악동,둘둘치킨-서대문역점,★ 4.7,7,사장님 리뷰가 없어요,"13,000원 이상 배달",25분
무악동,서촌아성,★ 4.3,3,사장님 리뷰가 없어요,"13,000원 이상 배달",22분
무악동,홍제동이가면옥,★ 5.0,1,사장님 리뷰가 없어요,"12,000원 이상 배달",30~40분
무악동,학담,★ 5.0,1,사장님 리뷰가 없어요,"10,000원 이상 배달",27분
무악동,올바른식당홍가네,★ 4.9,7,사장님 리뷰가 없어요,"10,000원 이상 배달",18분
무악동,밀알막걸리찐빵수제만두,★ 5.0,9,사장님 리뷰가 없어요,"13,000원 이상 배달",17분
무악동,생어거스틴-SFC점,★ 5.0,3,사장님 리뷰가 없어요,"12,000원 이상 배달",25분
무악동,홍콩익스프레스-본점,★ 4.3,3,사장님 리뷰가 없어요,"12,000원 이상 배달",24분
무악동,박광일참치,★ 5.0,1,사장님 리뷰가 없어요,"12,000원 이상 배달",20분
무악동,리더스커피앤와인,★ 4.8,18,사장님 리뷰가 없어요,"12,000원 이상 배달",29분
무악동,서촌계단집,★ 5.0,6,사장님 리뷰가 없어요,"13,000원 이상 배달",23분
무악동,서울김밥-광화문점,★ 5.0,28,사장님 리뷰가 없어요,"12,000원 이상 배달",24분
무악동,짱구떡볶이-본점,★ 4.9,21,사장님 리뷰가 없어요,"13,000원 이상 배달",19분
무악동,미스터브리즈커피-독립문점,★ 5.0,1,사장님 리뷰가 없어요,"10,000원 이상 배달",20분
무악동,아재커피-충정로점,★ 4.4,978,사장님 리뷰가 없어요,"11,000원 이상 배달",25분
무악동,어반가든,★ 4.8,20,사장님 리뷰가 없어요,"13,000원 이상 배달",23분
무악동,꽃다방,★ 4.4,14,사장님 리뷰가 없어요,"12,000원 이상 배달",22분
무악동,제주돈골,★ 5.0,2,사장님 리뷰가 없어요,"13,000원 이상 배달",22분
무악동,비빔밥대통령,★ 5.0,3,사장님 리뷰가 없어요,"12,000원 이상 배달",24분
무악동,GS25-서대문센트레빌점,★ 3.8,5,사장님 리뷰가 없어요,"10,000원 이상 배달",46~56분
무악동,히비야-충정로점,★ 4.9,353,사장님 리뷰가 없어요,"10,000원 이상 배달",25분
무악동,킹부대찌개-홍제점,★ 4.9,17,사장님 리뷰가 없어요,"12,900원 이상 배달",19분
무악동,카페 처음-INIZIO,★ 5.0,1,사장님 리뷰가 없어요,"12,000원 이상 배달",20분
무악동,카페떡마을,★ 4.8,281,사장님 리뷰가 없어요,"6,000원 이상 배달",23분
